"","filenames.i.","word.count"
"3492","books-in-brief-nonfiction-405930.html.txt",297
"3493","books-in-brief-nonfiction-405949.html.txt",169
"3494","books-in-brief-nonfiction-405957.html.txt",293
"3495","books-in-brief-nonfiction-405965.html.txt",248
"3496","books-in-brief-nonfiction-414662.html.txt",261
"3497","books-in-brief-nonfiction-414670.html.txt",300
"3498","books-in-brief-nonfiction-414689.html.txt",313
"3499","books-in-brief-nonfiction-414697.html.txt",172
"3500","books-in-brief-nonfiction-414700.html.txt",256
"3501","books-in-brief-nonfiction-419257.html.txt",272
"3502","books-in-brief-nonfiction-419265.html.txt",181
"3503","books-in-brief-nonfiction-419273.html.txt",254
"3504","books-in-brief-nonfiction-419281.html.txt",215
"3505","books-in-brief-nonfiction-419290.html.txt",203
"3506","books-in-brief-nonfiction-423971.html.txt",312
"3507","books-in-brief-nonfiction-423980.html.txt",268
"3508","books-in-brief-nonfiction-423998.html.txt",207
"3509","books-in-brief-nonfiction-424005.html.txt",261
"3510","books-in-brief-nonfiction-424072.html.txt",306
"3511","books-in-brief-nonfiction-424080.html.txt",255
"3512","books-in-brief-nonfiction-424099.html.txt",241
"3513","books-in-brief-nonfiction-424102.html.txt",196
"3514","books-in-brief-nonfiction-424110.html.txt",272
"3515","books-in-brief-nonfiction-426717.html.txt",250
"3516","books-in-brief-nonfiction-426725.html.txt",295
"3517","books-in-brief-nonfiction-426733.html.txt",391
"3518","books-in-brief-nonfiction-431303.html.txt",242
"3519","books-in-brief-nonfiction-431311.html.txt",247
"3520","books-in-brief-nonfiction-431338.html.txt",276
"3521","books-in-brief-nonfiction-431354.html.txt",247
"3522","books-in-brief-nonfiction-449415.html.txt",300
"3523","books-in-brief-nonfiction-449423.html.txt",303
"3524","books-in-brief-nonfiction-449440.html.txt",287
"3525","books-in-brief-nonfiction-449458.html.txt",245
"3526","books-in-brief-nonfiction-449466.html.txt",247
"3527","books-in-brief-nonfiction-456691.html.txt",328
"3528","books-in-brief-nonfiction-456705.html.txt",279
"3529","books-in-brief-nonfiction-456713.html.txt",200
"3530","books-in-brief-nonfiction-475017.html.txt",277
"3531","books-in-brief-nonfiction-475025.html.txt",202
"3532","books-in-brief-nonfiction-475033.html.txt",178
"3533","books-in-brief-nonfiction-475041.html.txt",401
"3534","books-in-brief-nonfiction-477273.html.txt",268
"3535","books-in-brief-nonfiction-477281.html.txt",153
"3536","books-in-brief-nonfiction-477303.html.txt",199
"3537","books-in-brief-nonfiction-477311.html.txt",273
"3538","books-in-brief-nonfiction-499056.html.txt",278
"3539","books-in-brief-nonfiction-499064.html.txt",285
"3540","books-in-brief-nonfiction-499110.html.txt",243
"3541","books-in-brief-nonfiction-499129.html.txt",249
"3542","books-in-brief-nonfiction-499714.html.txt",257
"3543","books-in-brief-nonfiction-499722.html.txt",312
"3544","books-in-brief-nonfiction-499749.html.txt",279
"3545","books-in-brief-nonfiction-499765.html.txt",337
"3546","books-in-brief-nonfiction-502596.html.txt",269
"3547","books-in-brief-nonfiction-502600.html.txt",261
"3548","books-in-brief-nonfiction-502618.html.txt",225
"3549","books-in-brief-nonfiction-502642.html.txt",229
"3550","books-in-brief-nonfiction-502669.html.txt",199
"3551","books-in-brief-nonfiction-517038.html.txt",270
"3552","books-in-brief-nonfiction-517046.html.txt",289
"3553","books-in-brief-nonfiction-517054.html.txt",241
"3554","books-in-brief-nonfiction-517062.html.txt",280
"3555","books-in-brief-nonfiction-517070.html.txt",177
"3556","books-in-brief-nonfiction-518611.html.txt",300
"3557","books-in-brief-nonfiction-518620.html.txt",256
"3558","books-in-brief-nonfiction-518638.html.txt",215
"3559","books-in-brief-nonfiction-518646.html.txt",227
"3560","books-in-brief-nonfiction-518654.html.txt",349
"3561","books-in-brief-nonfiction-523445.html.txt",303
"3562","books-in-brief-nonfiction-523453.html.txt",238
"3563","books-in-brief-nonfiction-523461.html.txt",185
"3564","books-in-brief-nonfiction-526088.html.txt",323
"3565","books-in-brief-nonfiction-526096.html.txt",276
"3566","books-in-brief-nonfiction-526100.html.txt",246
"3567","books-in-brief-nonfiction-526118.html.txt",274
"3568","books-in-brief-nonfiction-533807.html.txt",271
"3569","books-in-brief-nonfiction-533815.html.txt",218
"3570","books-in-brief-nonfiction-533823.html.txt",310
"3571","books-in-brief-nonfiction-542504.html.txt",249
"3572","books-in-brief-nonfiction-542512.html.txt",313
"3573","books-in-brief-nonfiction-542520.html.txt",263
"3574","books-in-brief-nonfiction-542539.html.txt",191
"3575","books-in-brief-nonfiction-542547.html.txt",257
"3576","books-in-brief-nonfiction-544779.html.txt",270
"3577","books-in-brief-nonfiction-544795.html.txt",260
"3578","books-in-brief-nonfiction-544809.html.txt",214
"3579","books-in-brief-nonfiction-544817.html.txt",223
"3580","books-in-brief-nonfiction-544825.html.txt",235
"3581","books-in-brief-nonfiction-550094.html.txt",349
"3582","books-in-brief-nonfiction-550108.html.txt",337
"3583","books-in-brief-nonfiction-550116.html.txt",296
"3584","books-in-brief-nonfiction-552518.html.txt",218
"3585","books-in-brief-nonfiction-552526.html.txt",318
"3586","books-in-brief-nonfiction-552534.html.txt",168
"3587","books-in-brief-nonfiction-552542.html.txt",231
"3588","books-in-brief-nonfiction-552550.html.txt",298
"3589","books-in-brief-nonfiction-554367.html.txt",246
"3590","books-in-brief-nonfiction-565024.html.txt",269
"3591","books-in-brief-nonfiction-565032.html.txt",269
"3592","books-in-brief-nonfiction-565040.html.txt",198
"3593","books-in-brief-nonfiction-565059.html.txt",229
"3594","books-in-brief-nonfiction-565075.html.txt",219
"3595","books-in-brief-nonfiction-565601.html.txt",328
"3596","books-in-brief-nonfiction-565610.html.txt",283
"3597","books-in-brief-nonfiction-565628.html.txt",267
"3598","books-in-brief-nonfiction-565636.html.txt",299
"3599","books-in-brief-nonfiction-570656.html.txt",255
"3600","books-in-brief-nonfiction-570664.html.txt",387
"3601","books-in-brief-nonfiction-570672.html.txt",275
"3602","books-in-brief-nonfiction-570680.html.txt",337
"3603","books-in-brief-nonfiction-571890.html.txt",150
"3604","books-in-brief-nonfiction-571903.html.txt",220
"3605","books-in-brief-nonfiction-571911.html.txt",308
"3606","books-in-brief-nonfiction-571920.html.txt",269
"3607","books-in-brief-nonfiction-571938.html.txt",272
"3608","books-in-brief-nonfiction-580201.html.txt",272
"3609","books-in-brief-nonfiction-580210.html.txt",297
"3610","books-in-brief-nonfiction-580228.html.txt",204
"3611","books-in-brief-nonfiction-580236.html.txt",206
"3612","books-in-brief-nonfiction-580244.html.txt",235
"3613","books-in-brief-nonfiction-584398.html.txt",311
"3614","books-in-brief-nonfiction-584401.html.txt",278
"3615","books-in-brief-nonfiction-584410.html.txt",246
"3616","books-in-brief-nonfiction-595381.html.txt",325
"3617","books-in-brief-nonfiction-595390.html.txt",262
"3618","books-in-brief-nonfiction-595403.html.txt",308
"3619","books-in-brief-nonfiction-595411.html.txt",148
"3620","books-in-brief-nonfiction-595420.html.txt",261
"3621","books-in-brief-nonfiction-610410.html.txt",328
"3622","books-in-brief-nonfiction-610429.html.txt",262
"3623","books-in-brief-nonfiction-620238.html.txt",272
"3624","books-in-brief-nonfiction-620246.html.txt",356
"3625","books-in-brief-nonfiction-620262.html.txt",278
"3626","books-in-brief-nonfiction-620270.html.txt",133
"3627","books-in-brief-nonfiction-620890.html.txt",312
"3628","books-in-brief-nonfiction-620904.html.txt",317
"3629","books-in-brief-nonfiction-620912.html.txt",190
"3630","books-in-brief-nonfiction-625310.html.txt",285
"3631","books-in-brief-nonfiction-625329.html.txt",300
"3632","books-in-brief-nonfiction-625337.html.txt",326
"3633","books-in-brief-nonfiction-625345.html.txt",191
"3634","books-in-brief-nonfiction-625353.html.txt",202
"3635","books-in-brief-nonfiction-625540.html.txt",256
"3636","books-in-brief-nonfiction-625566.html.txt",239
"3637","books-in-brief-nonfiction-625574.html.txt",248
"3638","books-in-brief-nonfiction-625590.html.txt",184
"3639","books-in-brief-nonfiction-627933.html.txt",352
"3640","books-in-brief-nonfiction-627941.html.txt",194
"3641","books-in-brief-nonfiction-627950.html.txt",228
"3642","books-in-brief-nonfiction-627968.html.txt",223
"3643","books-in-brief-nonfiction-627976.html.txt",242
"3644","books-in-brief-nonfiction-631035.html.txt",221
"3645","books-in-brief-nonfiction-631043.html.txt",287
"3646","books-in-brief-nonfiction-631051.html.txt",208
"3647","books-in-brief-nonfiction-631060.html.txt",239
"3648","books-in-brief-nonfiction-648949.html.txt",284
"3649","books-in-brief-nonfiction-648957.html.txt",248
"3650","books-in-brief-nonfiction-648981.html.txt",297
"3651","books-in-brief-nonfiction-659835.html.txt",300
"3652","books-in-brief-nonfiction-659843.html.txt",226
"3653","books-in-brief-nonfiction-659851.html.txt",305
"3654","books-in-brief-nonfiction-659860.html.txt",182
"3655","books-in-brief-nonfiction-659878.html.txt",220
"3656","books-in-brief-nonfiction-665827.html.txt",228
"3657","books-in-brief-nonfiction-665835.html.txt",395
"3658","books-in-brief-nonfiction-665843.html.txt",275
"3659","books-in-brief-nonfiction-665851.html.txt",272
"3660","books-in-brief-nonfiction-665860.html.txt",172
"3661","books-in-brief-nonfiction-673161.html.txt",217
"3662","books-in-brief-nonfiction-673170.html.txt",325
"3663","books-in-brief-nonfiction-673188.html.txt",235
"3664","books-in-brief-nonfiction-673196.html.txt",263
"3665","books-in-brief-nonfiction-673200.html.txt",213
"3666","books-in-brief-nonfiction-690228.html.txt",290
"3667","books-in-brief-nonfiction-690236.html.txt",236
"3668","books-in-brief-nonfiction-690252.html.txt",277
"3669","books-in-brief-nonfiction-709859.html.txt",219
"3670","books-in-brief-nonfiction-709867.html.txt",291
"3671","books-in-brief-nonfiction-715522.html.txt",251
"3672","books-in-brief-nonfiction-715530.html.txt",280
"3673","books-in-brief-nonfiction-715549.html.txt",292
"3674","books-in-brief-nonfiction-715557.html.txt",174
"3675","books-in-brief-nonfiction-715565.html.txt",225
"3676","books-in-brief-nonfiction-736910.html.txt",277
"3677","books-in-brief-nonfiction-736929.html.txt",293
"3678","books-in-brief-nonfiction-736937.html.txt",287
"3679","books-in-brief-nonfiction-736945.html.txt",293
"3680","books-in-brief-nonfiction-737372.html.txt",289
"3681","books-in-brief-nonfiction-737399.html.txt",251
"3682","books-in-brief-nonfiction-737402.html.txt",278
"3683","books-in-brief-nonfiction-738166.html.txt",280
"3684","books-in-brief-nonfiction-738174.html.txt",225
"3685","books-in-brief-nonfiction-738182.html.txt",186
"3686","books-in-brief-nonfiction-738212.html.txt",239
"3687","books-in-brief-nonfiction-738220.html.txt",218
"3688","books-in-brief-nonfiction-741205.html.txt",223
"3689","books-in-brief-nonfiction-741213.html.txt",305
"3690","books-in-brief-nonfiction-741221.html.txt",200
"3691","books-in-brief-nonfiction-752444.html.txt",239
"3692","books-in-brief-nonfiction-752452.html.txt",346
"3693","books-in-brief-nonfiction-752460.html.txt",202
"3694","books-in-brief-nonfiction-752479.html.txt",212
"3695","books-in-brief-nonfiction-752487.html.txt",248
"3696","books-in-brief-nonfiction-763195.html.txt",264
"3697","books-in-brief-nonfiction-763209.html.txt",229
"3698","books-in-brief-nonfiction-763225.html.txt",227
"3699","books-in-brief-nonfiction-763233.html.txt",203
"3700","books-in-brief-nonfiction-765481.html.txt",339
"3701","books-in-brief-nonfiction-765503.html.txt",245
"3702","books-in-brief-nonfiction-765511.html.txt",332
"3703","books-in-brief-nonfiction-768766.html.txt",262
"3704","books-in-brief-nonfiction-768774.html.txt",197
"3705","books-in-brief-nonfiction-768782.html.txt",238
"3706","books-in-brief-nonfiction-768855.html.txt",246
"3707","books-in-brief-nonfiction-774928.html.txt",285
"3708","books-in-brief-nonfiction-774936.html.txt",319
"3709","books-in-brief-nonfiction-774944.html.txt",305
"3710","books-in-brief-nonfiction-774995.html.txt",307
"3711","books-in-brief-nonfiction-776416.html.txt",293
"3712","books-in-brief-nonfiction-776424.html.txt",174
"3713","books-in-brief-nonfiction-776432.html.txt",270
"3714","books-in-brief-nonfiction-786098.html.txt",260
"3715","books-in-brief-nonfiction-786101.html.txt",311
"3716","books-in-brief-nonfiction-786110.html.txt",295
"3717","books-in-brief-nonfiction-786128.html.txt",354
"3718","books-in-brief-nonfiction-791938.html.txt",252
"3719","books-in-brief-nonfiction-791946.html.txt",278
"3720","books-in-brief-nonfiction-791954.html.txt",256
"3721","books-in-brief-nonfiction-791970.html.txt",257
"3722","books-in-brief-nonfiction-791997.html.txt",189
"3723","books-in-brief-nonfiction-797111.html.txt",198
"3724","books-in-brief-nonfiction-797146.html.txt",282
"3725","books-in-brief-nonfiction-797154.html.txt",239
"3726","books-in-brief-nonfiction-797162.html.txt",237
"3727","books-in-brief-nonfiction-797170.html.txt",237
"3728","books-in-brief-nonfiction-818488.html.txt",262
"3729","books-in-brief-nonfiction-818496.html.txt",321
"3730","books-in-brief-nonfiction-818500.html.txt",284
"3731","books-in-brief-nonfiction-818518.html.txt",194
"3732","books-in-brief-nonfiction-818526.html.txt",198
"3733","books-in-brief-nonfiction-826960.html.txt",281
"3734","books-in-brief-nonfiction-826979.html.txt",280
"3735","books-in-brief-nonfiction-826987.html.txt",265
"3736","books-in-brief-nonfiction-826995.html.txt",327
"3737","books-in-brief-nonfiction-834050.html.txt",303
"3738","books-in-brief-nonfiction-834068.html.txt",206
"3739","books-in-brief-nonfiction-834076.html.txt",229
"3740","books-in-brief-nonfiction-834092.html.txt",306
"3741","books-in-brief-nonfiction-837725.html.txt",272
"3742","books-in-brief-nonfiction-837733.html.txt",265
"3743","books-in-brief-nonfiction-837741.html.txt",280
"3744","books-in-brief-nonfiction-837776.html.txt",210
"3745","books-in-brief-nonfiction-837784.html.txt",266
"3746","books-in-brief-nonfiction-839175.html.txt",277
"3747","books-in-brief-nonfiction-839191.html.txt",255
"3748","books-in-brief-nonfiction-839230.html.txt",242
"3749","books-in-brief-nonfiction-839248.html.txt",271
"3750","books-in-brief-nonfiction-839299.html.txt",379
"3751","books-in-brief-nonfiction-839302.html.txt",298
"3752","books-in-brief-nonfiction-839310.html.txt",283
"3753","books-in-brief-nonfiction-839329.html.txt",278
"3754","books-in-brief-nonfiction-848360.html.txt",303
"3755","books-in-brief-nonfiction-848379.html.txt",253
"3756","books-in-brief-nonfiction-848387.html.txt",227
"3757","books-in-brief-nonfiction-848395.html.txt",240
"3758","books-in-brief-nonfiction-848409.html.txt",229
"3759","books-in-brief-nonfiction-852520.html.txt",256
"3760","books-in-brief-nonfiction-852538.html.txt",207
"3761","books-in-brief-nonfiction-852546.html.txt",161
"3762","books-in-brief-nonfiction-852554.html.txt",291
"3763","books-in-brief-nonfiction-862223.html.txt",237
"3764","books-in-brief-nonfiction-862231.html.txt",256
"3765","books-in-brief-nonfiction-862240.html.txt",306
"3766","books-in-brief-nonfiction-862258.html.txt",212
"3767","books-in-brief-nonfiction-862266.html.txt",241
"3768","books-in-brief-nonfiction-872652.html.txt",332
"3769","books-in-brief-nonfiction-872679.html.txt",282
"3770","books-in-brief-nonfiction-872687.html.txt",165
"3771","books-in-brief-nonfiction-873748.html.txt",298
"3772","books-in-brief-nonfiction-873756.html.txt",209
"3773","books-in-brief-nonfiction-873764.html.txt",239
"3774","books-in-brief-nonfiction-873772.html.txt",272
"3775","books-in-brief-nonfiction-873780.html.txt",231
"3776","books-in-brief-nonfiction-883743.html.txt",243
"3777","books-in-brief-nonfiction-883751.html.txt",239
"3778","books-in-brief-nonfiction-883760.html.txt",215
"3779","books-in-brief-nonfiction-883778.html.txt",300
"3780","books-in-brief-nonfiction-883786.html.txt",284
"3781","books-in-brief-nonfiction-886971.html.txt",277
"3782","books-in-brief-nonfiction-886980.html.txt",265
"3783","books-in-brief-nonfiction-886998.html.txt",305
"3784","books-in-brief-nonfiction-887005.html.txt",241
"3785","books-in-brief-nonfiction-893420.html.txt",297
"3786","books-in-brief-nonfiction-893439.html.txt",325
"3787","books-in-brief-nonfiction-893447.html.txt",312
"3788","books-in-brief-nonfiction-898104.html.txt",335
"3789","books-in-brief-nonfiction-898112.html.txt",230
"3790","books-in-brief-nonfiction-898120.html.txt",209
"3791","books-in-brief-nonfiction-898139.html.txt",251
"3792","books-in-brief-nonfiction-898147.html.txt",244
"3793","books-in-brief-nonfiction-918130.html.txt",229
"3794","books-in-brief-nonfiction-918148.html.txt",235
"3795","books-in-brief-nonfiction-918156.html.txt",194
"3796","books-in-brief-nonfiction-918164.html.txt",205
"3797","books-in-brief-nonfiction-918172.html.txt",284
"3798","books-in-brief-nonfiction-945463.html.txt",304
"3799","books-in-brief-nonfiction-945471.html.txt",202
"3800","books-in-brief-nonfiction-948187.html.txt",290
"3801","books-in-brief-nonfiction-948209.html.txt",272
"3802","books-in-brief-nonfiction-948217.html.txt",280
"3803","books-in-brief-nonfiction-952940.html.txt",250
"3804","books-in-brief-nonfiction-952958.html.txt",216
"3805","books-in-brief-nonfiction-952966.html.txt",195
"3806","books-in-brief-nonfiction-952974.html.txt",277
"3807","books-in-brief-nonfiction-965995.html.txt",262
"3808","books-in-brief-nonfiction-966002.html.txt",270
"3809","books-in-brief-nonfiction-966010.html.txt",263
"3810","books-in-brief-nonfiction-966029.html.txt",245
"3811","books-in-brief-nonfiction-966037.html.txt",208
"3812","books-in-brief-nonfiction-971995.html.txt",286
"3813","books-in-brief-nonfiction-972002.html.txt",236
"3814","books-in-brief-nonfiction-972010.html.txt",274
"3815","books-in-brief-nonfiction-972029.html.txt",218
"3816","books-in-brief-nonfiction-972037.html.txt",232
"3817","books-in-brief-nonfiction-982555.html.txt",205
"3818","books-in-brief-nonfiction-982563.html.txt",240
"3819","books-in-brief-nonfiction-982571.html.txt",187
"3820","books-in-brief-nonfiction-982580.html.txt",290
"3821","books-in-brief-nonfiction-991686.html.txt",270
"3822","books-in-brief-nonfiction-991694.html.txt",329
"3823","books-in-brief-nonfiction-991708.html.txt",235
"3824","books-in-brief-nonfiction-991716.html.txt",275
"3825","books-in-brief-nonfiction-996734.html.txt",259
"3826","books-in-brief-nonfiction-996742.html.txt",216
"3827","books-in-brief-nonfiction-996750.html.txt",306
"3828","books-in-brief-nonfiction-996769.html.txt",275
"3829","books-in-brief-nonfiction-a-brotherhood-of-ham.html.txt",307
"3830","books-in-brief-nonfiction-a-hat-comes-with-it.html.txt",269
"3831","books-in-brief-nonfiction-a-heritage-renewed.html.txt",292
"3832","books-in-brief-nonfiction-a-little-whitman-a-little-isaiah.html.txt",221
"3833","books-in-brief-nonfiction-a-lot-like-us.html.txt",290
"3834","books-in-brief-nonfiction-a-matter-of-attitude.html.txt",247
"3835","books-in-brief-nonfiction-a-media-event.html.txt",277
"3836","books-in-brief-nonfiction-a-new-leaf.html.txt",296
"3837","books-in-brief-nonfiction-a-new-type-of-woman.html.txt",302
"3838","books-in-brief-nonfiction-a-riefenstahl-anthology.html.txt",291
"3839","books-in-brief-nonfiction-a-timeless-passage.html.txt",353
"3840","books-in-brief-nonfiction-after-the-last-picture-show.html.txt",277
"3841","books-in-brief-nonfiction-all-things-in-their-boxes.html.txt",296
"3842","books-in-brief-nonfiction-america-s-satanic-mills.html.txt",305
"3843","books-in-brief-nonfiction-american-portraits.html.txt",349
"3844","books-in-brief-nonfiction-an-eye-on-appalachia.html.txt",288
"3845","books-in-brief-nonfiction-and-still-living.html.txt",306
"3846","books-in-brief-nonfiction-at-play-in-the-cemetery.html.txt",276
"3847","books-in-brief-nonfiction-better-coiffed-than-tarzan.html.txt",246
"3848","books-in-brief-nonfiction-bloomsberries.html.txt",245
"3849","books-in-brief-nonfiction-boston-s-michelangelo.html.txt",265
"3850","books-in-brief-nonfiction-cats-like-us.html.txt",203
"3851","books-in-brief-nonfiction-cold-war-illustrated.html.txt",270
"3852","books-in-brief-nonfiction-cupid-circe-and-jesus.html.txt",292
"3853","books-in-brief-nonfiction-deadly-charge-at-the-kmart.html.txt",260
"3854","books-in-brief-nonfiction-death-valley-daze.html.txt",303
"3855","books-in-brief-nonfiction-democracy-s-landscape.html.txt",316
"3856","books-in-brief-nonfiction-dotillism.html.txt",276
"3857","books-in-brief-nonfiction-downhill-to-here.html.txt",253
"3858","books-in-brief-nonfiction-drawing-with-scissors.html.txt",328
"3859","books-in-brief-nonfiction-eminent-hollywoodians.html.txt",282
"3860","books-in-brief-nonfiction-fairest-of-fowls.html.1.txt",257
"3861","books-in-brief-nonfiction-fairest-of-fowls.html.txt",257
"3862","books-in-brief-nonfiction-fairies-demons-and-pigs.html.txt",329
"3863","books-in-brief-nonfiction-finger-painting-even.html.txt",338
"3864","books-in-brief-nonfiction-freedom-from-moma.html.txt",263
"3865","books-in-brief-nonfiction-gertrude-stein-meets-veruschka.html.txt",352
"3866","books-in-brief-nonfiction-glyphs-from-the-bauhaus.html.txt",344
"3867","books-in-brief-nonfiction-good-at-his-job.html.txt",291
"3868","books-in-brief-nonfiction-harder-than-painting.html.txt",239
"3869","books-in-brief-nonfiction-hollywood-gotham.html.txt",300
"3870","books-in-brief-nonfiction-horton-saves-the-world.html.txt",272
"3871","books-in-brief-nonfiction-impossibly-large-shoes.html.txt",279
"3872","books-in-brief-nonfiction-inside-the-seams-at-paramount.html.txt",322
"3873","books-in-brief-nonfiction-inventor-of-the-wraparound.html.txt",290
"3874","books-in-brief-nonfiction-joints.html.txt",262
"3875","books-in-brief-nonfiction-last-on-the-skids.html.txt",280
"3876","books-in-brief-nonfiction-leonardo-s-fingerprints.html.txt",276
"3877","books-in-brief-nonfiction-licensed-to-last.html.txt",285
"3878","books-in-brief-nonfiction-lost-world.html.txt",303
"3879","books-in-brief-nonfiction-love-among-the-photographers.html.txt",289
"3880","books-in-brief-nonfiction-make-it-nouveau.html.txt",194
"3881","books-in-brief-nonfiction-making-it-neu.html.txt",339
"3882","books-in-brief-nonfiction-man-and-beast.html.txt",371
"3883","books-in-brief-nonfiction-masters-of-the-keyboard.html.txt",314
"3884","books-in-brief-nonfiction-monster-mash.html.txt",285
"3885","books-in-brief-nonfiction-monsters-in-fine-detail.html.txt",289
"3886","books-in-brief-nonfiction-moods-of-the-rich-and-famous.html.txt",246
"3887","books-in-brief-nonfiction-mountain-man-with-camera.html.txt",221
"3888","books-in-brief-nonfiction-mr-ray-s-neighborhood.html.txt",271
"3889","books-in-brief-nonfiction-naked-under-the-gold.html.txt",307
"3890","books-in-brief-nonfiction-new-york-defined-perhaps.html.txt",272
"3891","books-in-brief-nonfiction-on-top-of-the-world.html.txt",249
"3892","books-in-brief-nonfiction-out-in-front-in-hartford.html.txt",297
"3893","books-in-brief-nonfiction-outside-the-brochures.html.txt",317
"3894","books-in-brief-nonfiction-photographer-in-spite-of-himself.html.txt",281
"3895","books-in-brief-nonfiction-photographic-wonderlands.html.txt",332
"3896","books-in-brief-nonfiction-pictures-in-large-type.html.txt",279
"3897","books-in-brief-nonfiction-pointillist-printmaker.html.txt",225
"3898","books-in-brief-nonfiction-projecting-with-mekas.html.txt",242
"3899","books-in-brief-nonfiction-realer-than-themselves.html.txt",266
"3900","books-in-brief-nonfiction-respectable-rebels.html.txt",284
"3901","books-in-brief-nonfiction-rilke-on-rodin.html.txt",239
"3902","books-in-brief-nonfiction-rubbernecking-with-class.html.txt",269
"3903","books-in-brief-nonfiction-scenes-from-a-savage-nation.html.txt",380
"3904","books-in-brief-nonfiction-shapeliness-got-in-the-way.html.txt",258
"3905","books-in-brief-nonfiction-shinier-than-now.html.txt",324
"3906","books-in-brief-nonfiction-shirts-of-paradise.html.txt",274
"3907","books-in-brief-nonfiction-shooting-the-great-and-the-good.html.txt",233
"3908","books-in-brief-nonfiction-shoots-and-leaves.html.txt",239
"3909","books-in-brief-nonfiction-shouting-in-color.html.txt",314
"3910","books-in-brief-nonfiction-snapshots-of-a-nation.html.txt",354
"3911","books-in-brief-nonfiction-snazi-nazis.html.txt",313
"3912","books-in-brief-nonfiction-steichen-and-his-times.html.txt",300
"3913","books-in-brief-nonfiction-take-another-madeleine.html.txt",275
"3914","books-in-brief-nonfiction-the-future-that-stopped-working.html.txt",258
"3915","books-in-brief-nonfiction-the-glory-that-was-penn-station.html.txt",253
"3916","books-in-brief-nonfiction-the-hard-and-the-soft.html.txt",264
"3917","books-in-brief-nonfiction-the-invisible-grand-central.html.txt",267
"3918","books-in-brief-nonfiction-the-lord-collection.html.txt",263
"3919","books-in-brief-nonfiction-the-man-who-could-carve-tears.html.txt",226
"3920","books-in-brief-nonfiction-the-narrow-path.html.txt",336
"3921","books-in-brief-nonfiction-the-news-from-spain.html.txt",291
"3922","books-in-brief-nonfiction-the-quadrennial-madness.html.txt",340
"3923","books-in-brief-nonfiction-they-brought-enough-film.html.txt",340
"3924","books-in-brief-nonfiction-they-didn-t-do-it.html.txt",270
"3925","books-in-brief-nonfiction-they-kept-on-truckin.html.txt",251
"3926","books-in-brief-nonfiction-things-that-cannot-be-painted.html.txt",308
"3927","books-in-brief-nonfiction-this-dream-is-not-for-sleeping.html.txt",254
"3928","books-in-brief-nonfiction-thonx.html.txt",233
"3929","books-in-brief-nonfiction-too-big-for-thinking.html.txt",423
"3930","books-in-brief-nonfiction-too-late-the-potoroo.html.txt",325
"3931","books-in-brief-nonfiction-uptown-with-hirschfeld.html.txt",250
"3932","books-in-brief-nonfiction-weill-s-world.html.txt",340
"3933","books-in-brief-nonfiction-what-becomes-a-legend-more.html.txt",365
"3934","books-in-brief-nonfiction-what-he-did-in-the-war.html.txt",276
"3935","books-in-brief-nonfiction-what-he-hunted-what-he-gathered.html.txt",327
"3936","books-in-brief-nonfiction-what-they-endured.html.txt",285
"3937","books-in-brief-nonfiction-what-was-michelangelo-thinking.html.txt",322
"3938","books-in-brief-nonfiction-when-the-outs-got-in.html.txt",312
"3939","books-in-brief-nonfiction-where-s-nina.html.txt",294
"3940","books-in-brief-nonfiction-where-the-thorny-devil-dwells.html.txt",346
"3941","books-in-brief-nonfiction-whetting-her-brush.html.txt",296
"3942","books-in-brief-nonfiction-whistler-s-ladies.html.txt",308
"3943","books-in-brief-nonfiction-wouldn-t-want-to-live-there-though.html.txt",331
"3944","books-in-brief-nonfiction-ye-olde-borough-of-queens.html.txt",304
"3945","books-in-brief-poetry-222984.html.txt",240
"3946","books-in-brief-poetry-223026.html.txt",231
"3947","books-in-brief-poetry-223069.html.txt",195
"3948","books-in-brief-poetry-223107.html.txt",189
"3949","books-in-brief-poetry-223158.html.txt",220
"3950","books-in-brief-poetry-223220.html.txt",205
"3951","books-in-brief-poetry-388181.html.txt",268
"3952","books-in-brief-poetry-388190.html.txt",327
"3953","books-in-brief-poetry-388203.html.txt",268
"3954","books-in-brief-poetry-649058.html.txt",301
"3955","books-in-brief-poetry-649066.html.txt",324
"3956","books-in-brief-poetry-649074.html.txt",269
"3957","books-in-brief-poetry-730203.html.txt",263
"3958","books-in-brief-poetry-730220.html.txt",237
"3959","books-in-brief-poetry-730254.html.txt",273
"3960","books-in-brief-poetry-730270.html.txt",250
"3961","books-in-brief-poetry-arriving-inside-the-object.html.txt",298
"3962","books-in-brief-poetry-the-past-tense-of-feel.html.txt",292
"3963","books-of-style-a-belle-epoque-beauty.html.txt",320
"3964","books-of-style-a-leader-in-high-heeled-galoshes.html.txt",291
"3965","books-of-style-a-long-way-baby.html.txt",374
"3966","books-of-style-beauty-bathing.html.txt",401
"3967","books-of-style-before-the-list.html.txt",294
"3968","books-of-style-beyond-shoe-leather.html.txt",252
"3969","books-of-style-blessed-as-the-best.html.txt",319
"3970","books-of-style-chicks-and-the-city.html.txt",216
"3971","books-of-style-everywhere-aesthetics.html.txt",526
"3972","books-of-style-for-men-from-venus.html.txt",379
"3973","books-of-style-for-the-closet-nudist.html.txt",250
"3974","books-of-style-fun-with-carnations.html.txt",321
"3975","books-of-style-glad-rags-to-happy-ending.html.txt",274
"3976","books-of-style-good-to-the-last-shop.html.txt",251
