file_name,file_name_complete,reviewer,reviewer_gender,author,author_gender,multiple,date
books-in-brief-nonfiction-082627.html,books-in-brief-nonfiction-082627.html.txt,Tyler D. Johnson,male,Nicholas Shrady,male,,2004
books-in-brief-nonfiction-082635.html,books-in-brief-nonfiction-082635.html.txt,Richard Simon Chang,male,Colin MacCabe (s),male,,2004
books-in-brief-nonfiction-082643.html,books-in-brief-nonfiction-082643.html.txt,John D. Thomas,male,David Pietrusza (s),male,,2004
books-in-brief-nonfiction-083097.html,books-in-brief-nonfiction-083097.html.txt,Ted Loos,male,John Baxter;Woody  Allen,male,y,2000
books-in-brief-nonfiction-083100.html,books-in-brief-nonfiction-083100.html.txt,Christine Schwartz Hartley,female,Holly Brubach,female,,2000
books-in-brief-nonfiction-093556.html,books-in-brief-nonfiction-093556.html.txt,Christina Cho,female,Seamus Heaney,male,,2002
books-in-brief-nonfiction-093564.html,books-in-brief-nonfiction-093564.html.txt,Matthew L. Wald,male,Seth Shulman,male,,2002
books-in-brief-nonfiction-093599.html,books-in-brief-nonfiction-093599.html.txt,Tyler D. Johnson,male,Philip Caputo,male,,2002
books-in-brief-nonfiction-093602.html,books-in-brief-nonfiction-093602.html.txt,Paula Friedman,female,Wendy Kaminer,female,,2002
books-in-brief-nonfiction-093831.html,books-in-brief-nonfiction-093831.html.txt,Debra Goldman,female,June Jordan,female,,2000
books-in-brief-nonfiction-093858.html,books-in-brief-nonfiction-093858.html.txt,William Ferguson,male,Derek Lambert,male,,2000
books-in-brief-nonfiction-093866.html,books-in-brief-nonfiction-093866.html.txt,Jillian Dunham,female,Clement Greenberg,male,,2000
books-in-brief-nonfiction-093874.html,books-in-brief-nonfiction-093874.html.txt,Laura Jamison,female,Edward Bunker,male,,2000
books-in-brief-nonfiction-095648.html,books-in-brief-nonfiction-095648.html.txt,Douglas A. Sylva,male,John Leo,male,,2000
books-in-brief-nonfiction-095699.html,books-in-brief-nonfiction-095699.html.txt,Rodger Lyle Brown,male,John Douglas;Mark  Olshaker,male,y,2000
books-in-brief-nonfiction-095729.html,books-in-brief-nonfiction-095729.html.txt,Leslie Chess Feller,female,Marsha Mason,female,,2000
books-in-brief-nonfiction-095745.html,books-in-brief-nonfiction-095745.html.txt,Alec Michod,male,Murry A Taylor,male,,2000
books-in-brief-nonfiction-099163.html,books-in-brief-nonfiction-099163.html.txt,Ted Loos,male,Ernst Barlach;Peter  Paret,male,y,2003
books-in-brief-nonfiction-099171.html,books-in-brief-nonfiction-099171.html.txt,Richard Simon Chang,male,Richard Schickel;Woody  Allen,male,y,2003
books-in-brief-nonfiction-099180.html,books-in-brief-nonfiction-099180.html.txt,Diane Cole,female,Ted Solotaroff,male,,2003
books-in-brief-nonfiction-099198.html,books-in-brief-nonfiction-099198.html.txt,Alida Becker,female,Michael Perry,male,,2003
books-in-brief-nonfiction-101176.html,books-in-brief-nonfiction-101176.html.txt,Sherie Posesorski,female,Barbara Hooper,female,,2000
books-in-brief-nonfiction-101192.html,books-in-brief-nonfiction-101192.html.txt,Allen D. Boyer,male,Leroy Jr Phillips;Mark  Curriden,male,y,2000
books-in-brief-nonfiction-101206.html,books-in-brief-nonfiction-101206.html.txt,Lynn Karpen,female,Marie Brenner,female,,2000
books-in-brief-nonfiction-114006.html,books-in-brief-nonfiction-114006.html.txt,Diane Scharper,female,Mark Matousek,male,,2000
books-in-brief-nonfiction-114014.html,books-in-brief-nonfiction-114014.html.txt,Christina Cho,female,Robert M Crunden,male,,2000
books-in-brief-nonfiction-114022.html,books-in-brief-nonfiction-114022.html.txt,Margaret Van Dagens,female,Eve Golden,female,,2000
books-in-brief-nonfiction-114030.html,books-in-brief-nonfiction-114030.html.txt,Matt Polazzo,male,Phil Berger,male,,2000
books-in-brief-nonfiction-117374.html,books-in-brief-nonfiction-117374.html.txt,Christine Kenneally,female,David Bainbridge,male,,2003
books-in-brief-nonfiction-117382.html,books-in-brief-nonfiction-117382.html.txt,Allen D. Boyer,male,Andrew Burstein;Andrew  Jackson,male,y,2003
books-in-brief-nonfiction-117390.html,books-in-brief-nonfiction-117390.html.txt,Paula Friedman,female,Richard Barrios,male,,2003
books-in-brief-nonfiction-117404.html,books-in-brief-nonfiction-117404.html.txt,Elizabeth Hanson,female,Philipp Blom,male,,2003
books-in-brief-nonfiction-117412.html,books-in-brief-nonfiction-117412.html.txt,Carol Peace Robins,female,Sheila Weller,female,,2003
books-in-brief-nonfiction-130710.html,books-in-brief-nonfiction-130710.html.txt,Allen D. Boyer,male,Joel Brinkley;Steve  Lohr,male,y,2000
books-in-brief-nonfiction-130729.html,books-in-brief-nonfiction-130729.html.txt,Ben Ratliff,male,Ashley Kahn,female,,2000
books-in-brief-nonfiction-148008.html,books-in-brief-nonfiction-148008.html.txt,Sunil Iyengar,male,Adam Zagajewski,male,,2000
books-in-brief-nonfiction-148016.html,books-in-brief-nonfiction-148016.html.txt,Douglas A. Sylva,male,Joseph I Lieberman;Michael  D'orso,male,y,2000
books-in-brief-nonfiction-148024.html,books-in-brief-nonfiction-148024.html.txt,Sherie Posesorski,female,Thomas Lynch,male,,2000
books-in-brief-nonfiction-148032.html,books-in-brief-nonfiction-148032.html.txt,Christine Kenneally,female,Steven Jay Gould,male,,2000
books-in-brief-nonfiction-152269.html,books-in-brief-nonfiction-152269.html.txt,Charles Salzberg,male,Joe Jackson,male,,2000
books-in-brief-nonfiction-152277.html,books-in-brief-nonfiction-152277.html.txt,Leslie Chess Feller,female,Scot D Ryersson;Michael Orlando  Yaccarino,male,y,2000
books-in-brief-nonfiction-152293.html,books-in-brief-nonfiction-152293.html.txt,Carol Peace Robins,female,George Page,male,,2000
books-in-brief-nonfiction-165-rm-ocean-vu.html,books-in-brief-nonfiction-165-rm-ocean-vu.html.txt,Bill Goldstein,male,Victoria Kastner,female,,2000
books-in-brief-nonfiction-179027.html,books-in-brief-nonfiction-179027.html.txt,Tan Lin,male,Elise Paschen;Rebekah Presson  Mosby,female,y,2002
books-in-brief-nonfiction-179035.html,books-in-brief-nonfiction-179035.html.txt,Mark Levine,male,Ned Rorem,male,,2002
books-in-brief-nonfiction-179043.html,books-in-brief-nonfiction-179043.html.txt,Amy Reiter,female,Gene Simmons,male,,2002
books-in-brief-nonfiction-179051.html,books-in-brief-nonfiction-179051.html.txt,Minna Proctor,female,Jan Morris,male,,2002
books-in-brief-nonfiction-179060.html,books-in-brief-nonfiction-179060.html.txt,Tyler D. Johnson,male,Peter Martin,male,,2002
books-in-brief-nonfiction-180629.html,books-in-brief-nonfiction-180629.html.txt,Sherie Posesorski,female,Rosemary Dinnage,female,,2004
books-in-brief-nonfiction-180645.html,books-in-brief-nonfiction-180645.html.txt,Claudia La Rocco,female,Pico Iyer,male,,2004
books-in-brief-nonfiction-180653.html,books-in-brief-nonfiction-180653.html.txt,Elizabeth Mary Sheehan,female,Sander L Gilman,male,,2004
books-in-brief-nonfiction-180661.html,books-in-brief-nonfiction-180661.html.txt,Charles Salzberg,male,Lewis E Lawes;Ralph  Blumenthal,male,y,2004
books-in-brief-nonfiction-186686.html,books-in-brief-nonfiction-186686.html.txt,Christina Cho,female,Mario Vargas Llosa,male,,2002
books-in-brief-nonfiction-186708.html,books-in-brief-nonfiction-186708.html.txt,Tyler D. Johnson,male,Tom Segev,male,,2002
books-in-brief-nonfiction-186716.html,books-in-brief-nonfiction-186716.html.txt,Roxana Popescu,female,Michael Holroyd,male,,2002
books-in-brief-nonfiction-186724.html,books-in-brief-nonfiction-186724.html.txt,Elizabeth Mary Sheehan,female,Christopher Ricks,male,,2002
books-in-brief-nonfiction-186732.html,books-in-brief-nonfiction-186732.html.txt,Allen D. Boyer,male,Laura Grindstaff,female,,2002
books-in-brief-nonfiction-191051.html,books-in-brief-nonfiction-191051.html.txt,Christine Kenneally,female,Jane Goodall,female,,2001
books-in-brief-nonfiction-1940-year-of-the-bulldog.html,books-in-brief-nonfiction-1940-year-of-the-bulldog.html.txt,David Walton,male,John Keegan;John  Lukacs,male,y,2002
books-in-brief-nonfiction-195316.html,books-in-brief-nonfiction-195316.html.txt,Glyn Vincent,female,Richard Kostelanetz,male,,2003
books-in-brief-nonfiction-195324.html,books-in-brief-nonfiction-195324.html.txt,Margaret Van Dagens,female,Ved Mehta,male,,2003
books-in-brief-nonfiction-195332.html,books-in-brief-nonfiction-195332.html.txt,Carolyn T. Hughes,female,Ken Kaiser;David  Fisher,male,y,2003
books-in-brief-nonfiction-195340.html,books-in-brief-nonfiction-195340.html.txt,Roberta Bernstein,female,John W Fountain,male,,2003
books-in-brief-nonfiction-201600.html,books-in-brief-nonfiction-201600.html.txt,Margaret Van Dagens,female,Deborah Copaken Kogan,female,,2001
books-in-brief-nonfiction-211192.html,books-in-brief-nonfiction-211192.html.txt,Richard E. Nicholls,male,Christopher Looby;Thomas Wentworth  Higginson,male,y,2000
books-in-brief-nonfiction-211206.html,books-in-brief-nonfiction-211206.html.txt,David Kaufman,male,Wayne Koestenbaum,male,,2000
books-in-brief-nonfiction-211214.html,books-in-brief-nonfiction-211214.html.txt,Catherine Saint Louis,female,Nina Auerbach,female,,2000
books-in-brief-nonfiction-211222.html,books-in-brief-nonfiction-211222.html.txt,Susan M. Kirschbaum,female,Henry Alford,male,,2000
books-in-brief-nonfiction-212652.html,books-in-brief-nonfiction-212652.html.txt,Peter Temes,male,Howard Blum,male,,2001
books-in-brief-nonfiction-212660.html,books-in-brief-nonfiction-212660.html.txt,Alex Abramovich,male,Arundhati Roy,female,,2001
books-in-brief-nonfiction-212687.html,books-in-brief-nonfiction-212687.html.txt,Tyler D. Johnson,male,David Owens;Tiger  Woods,male,y,2001
books-in-brief-nonfiction-212695.html,books-in-brief-nonfiction-212695.html.txt,Janet Steen,female,Leila Philip,female,,2001
books-in-brief-nonfiction-212725.html,books-in-brief-nonfiction-212725.html.txt,Chris Hedges,male,Laurie Mylroie,female,,2001
books-in-brief-nonfiction-212920.html,books-in-brief-nonfiction-212920.html.txt,David Walton,male,Diana Preston,female,,2000
books-in-brief-nonfiction-212946.html,books-in-brief-nonfiction-212946.html.txt,Sara Ivry,female,David Lindsay,male,,2000
books-in-brief-nonfiction-212954.html,books-in-brief-nonfiction-212954.html.txt,Jillian Dunham,female,Terry Tempest Williams,male,,2000
books-in-brief-nonfiction-215988.html,books-in-brief-nonfiction-215988.html.txt,Laura E. Ciolkowski,female,Robert Louis Stevenson;Philip  Callow,male,y,2001
books-in-brief-nonfiction-215996.html,books-in-brief-nonfiction-215996.html.txt,Carol Peace Robins,female,Sue Halpern,female,,2001
books-in-brief-nonfiction-216003.html,books-in-brief-nonfiction-216003.html.txt,Diane Cole,female,Bruce Feiler,male,,2001
books-in-brief-nonfiction-216020.html,books-in-brief-nonfiction-216020.html.txt,Robert R. Harris,male,Charles Officer;Jake  Page,male,y,2001
books-in-brief-nonfiction-225932.html,books-in-brief-nonfiction-225932.html.txt,Janelle Brown,female,Katherine Tarbox,female,,2000
books-in-brief-nonfiction-229253.html,books-in-brief-nonfiction-229253.html.txt,Chris Patsilelis,male,Michael Kelly,male,,2004
books-in-brief-nonfiction-229296.html,books-in-brief-nonfiction-229296.html.txt,Kate Bolick,female,Rachel Cohen,female,,2004
books-in-brief-nonfiction-229342.html,books-in-brief-nonfiction-229342.html.txt,Eugene Holley Jr.,male,Francis Davis,male,,2004
books-in-brief-nonfiction-229369.html,books-in-brief-nonfiction-229369.html.txt,Margaret Van Dagens,female,Anna Quindlen,female,,2004
books-in-brief-nonfiction-229431.html,books-in-brief-nonfiction-229431.html.txt,Andy Webster,male,Maureen O'hara,female,,2004
books-in-brief-nonfiction-233552.html,books-in-brief-nonfiction-233552.html.txt,Richard Simon Chang,male,James Ledbetter,male,,2003
books-in-brief-nonfiction-233579.html,books-in-brief-nonfiction-233579.html.txt,Nell Casey,female,Nasdijj,male,,2003
books-in-brief-nonfiction-233587.html,books-in-brief-nonfiction-233587.html.txt,Carol Peace Robins,female,Anne Thomas Soffee,female,,2003
books-in-brief-nonfiction-239429.html,books-in-brief-nonfiction-239429.html.txt,Gene Santoro,male,Gene Lees,male,,2003
books-in-brief-nonfiction-239437.html,books-in-brief-nonfiction-239437.html.txt,Jillian Dunham,female,Sara Nelson,female,,2003
books-in-brief-nonfiction-247383.html,books-in-brief-nonfiction-247383.html.txt,Allen D. Boyer,male,Thomas Sowell,male,,2000
books-in-brief-nonfiction-247391.html,books-in-brief-nonfiction-247391.html.txt,Margaret Van Dagens,female,Hugh Small,male,,2000
books-in-brief-nonfiction-247405.html,books-in-brief-nonfiction-247405.html.txt,Catherine Saint Louis,female,Richard Porton,male,,2000
books-in-brief-nonfiction-247413.html,books-in-brief-nonfiction-247413.html.txt,Ford Burkhart,male,William M Kunstler;David J  Langum,male,y,2000
books-in-brief-nonfiction-252018.html,books-in-brief-nonfiction-252018.html.txt,David Kaufman,male,John Lahr,male,,2000
books-in-brief-nonfiction-252026.html,books-in-brief-nonfiction-252026.html.txt,Sarah Milstein,female,Robin Morgan,male,,2000
books-in-brief-nonfiction-252034.html,books-in-brief-nonfiction-252034.html.txt,Carolyn T. Hughes,female,Chamique Holdsclaw;Jennifer  Frey,female,y,2000
books-in-brief-nonfiction-252042.html,books-in-brief-nonfiction-252042.html.txt,Shannon Brady Marin,female,Barbara Isenberg,female,,2000
books-in-brief-nonfiction-267902.html,books-in-brief-nonfiction-267902.html.txt,Allen D. Boyer,male,Joseph Dorman,male,,2000
books-in-brief-nonfiction-267910.html,books-in-brief-nonfiction-267910.html.txt,Sara Ivry,female,May R Berenbaum,female,,2000
books-in-brief-nonfiction-267937.html,books-in-brief-nonfiction-267937.html.txt,Megan Harlan,female,Beth Kephart,female,,2000
books-in-brief-nonfiction-269905.html,books-in-brief-nonfiction-269905.html.txt,Roxana Popescu,female,Gilbert Adair,male,,2003
books-in-brief-nonfiction-269913.html,books-in-brief-nonfiction-269913.html.txt,Laura Ciolkowski,female,Michael Wood,male,,2003
books-in-brief-nonfiction-269921.html,books-in-brief-nonfiction-269921.html.txt,Renée Tursi,female,Helen Hunt Jackson;Kate  Phillips,female,y,2003
books-in-brief-nonfiction-269930.html,books-in-brief-nonfiction-269930.html.txt,Karla Jay,female,Elinor Langer,female,,2003
books-in-brief-nonfiction-272833.html,books-in-brief-nonfiction-272833.html.txt,Ruth Bayard Smith,female,Don Hewitt,male,,2001
books-in-brief-nonfiction-272850.html,books-in-brief-nonfiction-272850.html.txt,Carol Peace Robins,female,Kim Todd,female,,2001
books-in-brief-nonfiction-272868.html,books-in-brief-nonfiction-272868.html.txt,Jillian Dunham,female,Joe Drape,male,,2001
books-in-brief-nonfiction-272876.html,books-in-brief-nonfiction-272876.html.txt,Arianne Chernock,female,James A Secord,male,,2001
books-in-brief-nonfiction-274119.html,books-in-brief-nonfiction-274119.html.txt,David Adox,male,Steven Watson (s),male,,2004
books-in-brief-nonfiction-274127.html,books-in-brief-nonfiction-274127.html.txt,Sherie Posesorski,female,Andrew Lown,male,,2004
books-in-brief-nonfiction-274135.html,books-in-brief-nonfiction-274135.html.txt,Lee Thomas,male,Louise Desalvo,female,,2004
books-in-brief-nonfiction-274143.html,books-in-brief-nonfiction-274143.html.txt,Marilyn Stasio,female,Sid Caesar;Eddy Friedfel,male,y,2004
books-in-brief-nonfiction-285080.html,books-in-brief-nonfiction-285080.html.txt,Brooke Allen,female,Evan S Connell,male,,2001
books-in-brief-nonfiction-285099.html,books-in-brief-nonfiction-285099.html.txt,Allen D. Boyer,male,Rachel Toor,female,,2001
books-in-brief-nonfiction-285102.html,books-in-brief-nonfiction-285102.html.txt,Gavin McNett,male,James C Chatters,male,,2001
books-in-brief-nonfiction-285110.html,books-in-brief-nonfiction-285110.html.txt,Naomi Wax,female,Mark C Ross,male,,2001
books-in-brief-nonfiction-285129.html,books-in-brief-nonfiction-285129.html.txt,Stephan Talty,male,Kirk Johnson,male,,2001
books-in-brief-nonfiction-286974.html,books-in-brief-nonfiction-286974.html.txt,Tyler D. Johnson,male,Ian Frazier,male,,2002
books-in-brief-nonfiction-286982.html,books-in-brief-nonfiction-286982.html.txt,Paul Collins,male,Mike Dash,male,,2002
books-in-brief-nonfiction-286990.html,books-in-brief-nonfiction-286990.html.txt,Diane Scharper,female,Andrew S Grove,male,,2002
books-in-brief-nonfiction-287016.html,books-in-brief-nonfiction-287016.html.txt,David Kaufman,male,Robert Brustein,male,,2002
books-in-brief-nonfiction-288004.html,books-in-brief-nonfiction-288004.html.txt,Carolyn T. Hughes,female,Malachy Mccourt,male,,2001
books-in-brief-nonfiction-288012.html,books-in-brief-nonfiction-288012.html.txt,Allen D. Boyer,male,Charles Robbins;Arlen  Specter,male,y,2001
books-in-brief-nonfiction-288039.html,books-in-brief-nonfiction-288039.html.txt,Laura Ciolkowski,female,Jeffrey Meyers,male,,2001
books-in-brief-nonfiction-299545.html,books-in-brief-nonfiction-299545.html.txt,Christine Kenneally,female,Jim Robbins,male,,2000
books-in-brief-nonfiction-299561.html,books-in-brief-nonfiction-299561.html.txt,Lynn Karpen,female,Princess Of Wales Diana;Anne  Edwards,female,y,2000
books-in-brief-nonfiction-299570.html,books-in-brief-nonfiction-299570.html.txt,Susan Shapiro,female,Al Roker,male,,2000
books-in-brief-nonfiction-300446.html,books-in-brief-nonfiction-300446.html.txt,Sherie Posesorski,female,Herman Gollob,male,,2002
books-in-brief-nonfiction-300454.html,books-in-brief-nonfiction-300454.html.txt,Michael Scott Moore,male,Stephen Jay Gould,male,,2002
books-in-brief-nonfiction-300470.html,books-in-brief-nonfiction-300470.html.txt,David Murray,male,Jim Bellows,male,,2002
books-in-brief-nonfiction-300489.html,books-in-brief-nonfiction-300489.html.txt,Carolyn T. Hughes,female,Ira Berkow,female,,2002
books-in-brief-nonfiction-308218.html,books-in-brief-nonfiction-308218.html.txt,Christine Schwartz Hartley,female,Primo Levi,male,,2001
books-in-brief-nonfiction-308242.html,books-in-brief-nonfiction-308242.html.txt,Michael E. Ross,male,Charles Shaar Murray;John Lee  Hooker,male,y,2001
books-in-brief-nonfiction-321176.html,books-in-brief-nonfiction-321176.html.txt,Charles Salzberg,male,Tiger Woods;Tom  Callahan,male,y,2003
books-in-brief-nonfiction-321192.html,books-in-brief-nonfiction-321192.html.txt,Claudia La Rocco,female,Lynn Duke,female,,2003
books-in-brief-nonfiction-321206.html,books-in-brief-nonfiction-321206.html.txt,Gene Santoro,male,Richard Cook,male,,2003
books-in-brief-nonfiction-321222.html,books-in-brief-nonfiction-321222.html.txt,Wilborn Hampton,male,William Murray,male,,2003
books-in-brief-nonfiction-322261.html,books-in-brief-nonfiction-322261.html.txt,Allen D. Boyer,male,Alan M Dershowitz,male,,2000
books-in-brief-nonfiction-322288.html,books-in-brief-nonfiction-322288.html.txt,David Adox,male,Allen Ginsberg,male,,2000
books-in-brief-nonfiction-322296.html,books-in-brief-nonfiction-322296.html.txt,Sara Ivry,female,Eugene Linden,male,,2000
books-in-brief-nonfiction-324604.html,books-in-brief-nonfiction-324604.html.txt,Michael Donohue,male,John Man,male,,2002
books-in-brief-nonfiction-324612.html,books-in-brief-nonfiction-324612.html.txt,Ted Loos,male,Laird Mcleod Easton;Harry  Kessler,male,y,2002
books-in-brief-nonfiction-324639.html,books-in-brief-nonfiction-324639.html.txt,Jillian Dunham,female,Tom Stone,male,,2002
books-in-brief-nonfiction-324647.html,books-in-brief-nonfiction-324647.html.txt,Eric P. Nash,male,Gil Evans,male,,2002
books-in-brief-nonfiction-330957.html,books-in-brief-nonfiction-330957.html.txt,Allen D. Boyer,male,Lewis Lapham,male,,2002
books-in-brief-nonfiction-330965.html,books-in-brief-nonfiction-330965.html.txt,Diane Cole,female,Ruth Gay,female,,2002
books-in-brief-nonfiction-330973.html,books-in-brief-nonfiction-330973.html.txt,Michael Scott Moore,male,Mel Gussow;Arthur  Miller,male,y,2002
books-in-brief-nonfiction-330981.html,books-in-brief-nonfiction-330981.html.txt,Ihsan Taylor,male,Stan Lee;George  Mair,male,y,2002
books-in-brief-nonfiction-340588.html,books-in-brief-nonfiction-340588.html.txt,Sherie Posesorski,female,Michael Wood,male,,2000
books-in-brief-nonfiction-340596.html,books-in-brief-nonfiction-340596.html.txt,Andrea Higbie,female,Rex Harrison;Patrick  Garland,male,y,2000
books-in-brief-nonfiction-340600.html,books-in-brief-nonfiction-340600.html.txt,Eric P. Nash,male,Nicole Rafter,female,,2000
books-in-brief-nonfiction-340618.html,books-in-brief-nonfiction-340618.html.txt,Elise Harris,female,Jonathan Ames,male,,2000
books-in-brief-nonfiction-350761.html,books-in-brief-nonfiction-350761.html.txt,Diane Scharper,female,Gelareh Asayesh,female,,2000
books-in-brief-nonfiction-350788.html,books-in-brief-nonfiction-350788.html.txt,Lisa Jennifer Selzman,female,Allen Wheelis,male,,2000
books-in-brief-nonfiction-373940.html,books-in-brief-nonfiction-373940.html.txt,David Walton,male,Robert Darnton,male,,2003
books-in-brief-nonfiction-373982.html,books-in-brief-nonfiction-373982.html.txt,Katherine Zoepf,female,Christian G Appy,male,,2003
books-in-brief-nonfiction-373990.html,books-in-brief-nonfiction-373990.html.txt,Diane Cole,female,Phil Pepe;Jim  Kaat,male,y,2003
books-in-brief-nonfiction-390305.html,books-in-brief-nonfiction-390305.html.txt,Christine Kenneally,female,Robert R Provine,male,,2001
books-in-brief-nonfiction-390330.html,books-in-brief-nonfiction-390330.html.txt,Peggy Constantine,female,Nick Clarke,male,,2001
books-in-brief-nonfiction-390348.html,books-in-brief-nonfiction-390348.html.txt,Catherine Saint Louis,female,Rebecca Walker,female,,2001
books-in-brief-nonfiction-400980.html,books-in-brief-nonfiction-400980.html.txt,Laura Ciolkowski,female,Albert Murray,male,,2002
books-in-brief-nonfiction-400998.html,books-in-brief-nonfiction-400998.html.txt,Paul Collins,male,James Ruddick,male,,2002
books-in-brief-nonfiction-401013.html,books-in-brief-nonfiction-401013.html.txt,Aaron Retica,male,Jerome Charyn,male,,2002
books-in-brief-nonfiction-401617.html,books-in-brief-nonfiction-401617.html.txt,Leslie Chess Feller,female,Doris Grumbach,female,,2000
books-in-brief-nonfiction-401625.html,books-in-brief-nonfiction-401625.html.txt,Suzy Hansen,female,Juan Flores,male,,2000
books-in-brief-nonfiction-404225.html,books-in-brief-nonfiction-404225.html.txt,Sarah Milstein,female,Brenda Feigen,female,,2000
books-in-brief-nonfiction-404233.html,books-in-brief-nonfiction-404233.html.txt,Andy Webster,male,Mick Lasalle,male,,2000
books-in-brief-nonfiction-405922.html,books-in-brief-nonfiction-405922.html.txt,Roxana Popescu,female,Angus Trumble,male,,2004
books-in-brief-nonfiction-405930.html,books-in-brief-nonfiction-405930.html.txt,Christine Schwartz Hartley,female,Jad Adams,male,,2004
books-in-brief-nonfiction-405949.html,books-in-brief-nonfiction-405949.html.txt,David Kaufman,male,Barry Singer,male,,2004
books-in-brief-nonfiction-405957.html,books-in-brief-nonfiction-405957.html.txt,Carol Peace Robins,female,Eleanor Herman,female,,2004
books-in-brief-nonfiction-405965.html,books-in-brief-nonfiction-405965.html.txt,Scott Gabriel Knowles,male,Neil Degrasse Tyson,male,,2004
books-in-brief-nonfiction-414670.html,books-in-brief-nonfiction-414670.html.txt,Brooke Allen,female,Duchess Of Devonshire,female,,2002
books-in-brief-nonfiction-414689.html,books-in-brief-nonfiction-414689.html.txt,Alexandra Mullen,female,Suzanne Rodriguez;Natalie Clifford  Barney,female,y,2002
books-in-brief-nonfiction-414697.html,books-in-brief-nonfiction-414697.html.txt,John Motyka,male,Roger Kimball,male,,2002
books-in-brief-nonfiction-414700.html,books-in-brief-nonfiction-414700.html.txt,Marcus Reeves,male,Todd Boyd,male,,2002
books-in-brief-nonfiction-419257.html,books-in-brief-nonfiction-419257.html.txt,Suzy Hansen,female,Susan Glaspell;Barbara  Ozieblo,female,y,2001
books-in-brief-nonfiction-419265.html,books-in-brief-nonfiction-419265.html.txt,Eric Silverstadt,male,Joe Queenan,male,,2001
books-in-brief-nonfiction-419273.html,books-in-brief-nonfiction-419273.html.txt,Diane Scharper,female,Tom Stanton,male,,2001
books-in-brief-nonfiction-419281.html,books-in-brief-nonfiction-419281.html.txt,John Motyka,male,Hugh Brody,male,,2001
books-in-brief-nonfiction-419290.html,books-in-brief-nonfiction-419290.html.txt,Tripp Whetsell,male,Suzanne Finstad;Natalie  Wood,female,y,2001
books-in-brief-nonfiction-423971.html,books-in-brief-nonfiction-423971.html.txt,Christina Cho,female,Joan Acocella,female,,2000
books-in-brief-nonfiction-423980.html,books-in-brief-nonfiction-423980.html.txt,Roberta Bernstein,female,Kim Barnes,female,,2000
books-in-brief-nonfiction-423998.html,books-in-brief-nonfiction-423998.html.txt,Ted Loos,male,Peter Bart,male,,2000
books-in-brief-nonfiction-424005.html,books-in-brief-nonfiction-424005.html.txt,Charles Salzberg,male,Steve Friedman;Jayson  Williams,male,y,2000
books-in-brief-nonfiction-424072.html,books-in-brief-nonfiction-424072.html.txt,Beverly Willett,female,Michael Ryan,male,,2004
books-in-brief-nonfiction-424080.html,books-in-brief-nonfiction-424080.html.txt,Noah Isenberg,male,Walter Abish,male,,2004
books-in-brief-nonfiction-424099.html,books-in-brief-nonfiction-424099.html.txt,Amanda Fortini,female,Cokie Roberts,male,,2004
books-in-brief-nonfiction-424102.html,books-in-brief-nonfiction-424102.html.txt,Priyanka Motparthy,female,Douglas A Wissing,male,,2004
books-in-brief-nonfiction-424110.html,books-in-brief-nonfiction-424110.html.txt,Diane Scharper,female,Luisita Lopez Torregrosa,female,,2004
books-in-brief-nonfiction-426717.html,books-in-brief-nonfiction-426717.html.txt,Ruth Bayard Smith,female,Garrick Utley,male,,2001
books-in-brief-nonfiction-426725.html,books-in-brief-nonfiction-426725.html.txt,Sarah Milstein,female,Nancy F Cott,female,,2001
books-in-brief-nonfiction-426733.html,books-in-brief-nonfiction-426733.html.txt,Scott Veale,male,Alan Shipnuck,male,,2001
books-in-brief-nonfiction-431303.html,books-in-brief-nonfiction-431303.html.txt,Christine Kenneally,female,Richard Dawkins,male,,2003
books-in-brief-nonfiction-431338.html,books-in-brief-nonfiction-431338.html.txt,Allen D. Boyer,male,William Mckinley;Kevin  Phillips,male,y,2003
books-in-brief-nonfiction-431354.html,books-in-brief-nonfiction-431354.html.txt,Michael Anderson,male,Dave Kaplan;Yogi  Berra,male,y,2003
books-in-brief-nonfiction-449423.html,books-in-brief-nonfiction-449423.html.txt,Margaret Van Dagens,female,Pamela Holm,female,,2003
books-in-brief-nonfiction-449440.html,books-in-brief-nonfiction-449440.html.txt,John D. Thomas,male,Tim Cahill,male,,2003
books-in-brief-nonfiction-449466.html,books-in-brief-nonfiction-449466.html.txt,Tyler D. Johnson,male,Dale L Walker,male,,2003
books-in-brief-nonfiction-456691.html,books-in-brief-nonfiction-456691.html.txt,Carol Peace Robins,female,Joel Achenbach,male,,2000
books-in-brief-nonfiction-456705.html,books-in-brief-nonfiction-456705.html.txt,Eric P. Nash,male,Victoria Price,female,,2000
books-in-brief-nonfiction-475017.html,books-in-brief-nonfiction-475017.html.txt,Christine Kenneally,female,Philip Ball,male,,2000
books-in-brief-nonfiction-475025.html,books-in-brief-nonfiction-475025.html.txt,Jillian Dunham,female,Alberto Manguel,male,,2000
books-in-brief-nonfiction-475033.html,books-in-brief-nonfiction-475033.html.txt,Louise Jarvis,female,Andrew Todhunter,male,,2000
books-in-brief-nonfiction-475041.html,books-in-brief-nonfiction-475041.html.txt,Douglas A. Sylva,male,Ruy Teixeira;Joel  Rogers,male,y,2000
books-in-brief-nonfiction-477273.html,books-in-brief-nonfiction-477273.html.txt,James Polk,male,Marvin Mondlin;Roy Meador,male,y,2004
books-in-brief-nonfiction-477281.html,books-in-brief-nonfiction-477281.html.txt,Priyanka Motaparthy,female,John Nathan,male,,2004
